date,open,high,low,close,volume
12/18/2018,3544.761565,3701.349429,3487.169202,3696.059128,5911325473
12/19/2018,3706.82485,3949.322951,3687.230022,3745.950765,6810689119
12/20/2018,3742.195183,4191.228706,3728.974636,4134.441203,8927129279
12/21/2018,4133.703587,4198.42958,3850.946169,3896.543717,7206015706
12/22/2018,3898.083677,4014.182514,3855.738934,4014.182514,5605823233
12/23/2018,4020.994674,4085.723585,3976.405733,3998.980342,6151275490
12/24/2018,4000.331782,4271.79245,4000.331782,4078.599195,7240968501
12/25/2018,4081.030471,4089.561593,3760.020392,3815.49061,6158207293
12/26/2018,3819.666691,3893.359731,3769.863816,3857.29752,5326547918
12/27/2018,3854.688573,3874.41688,3645.448438,3654.833539,5130222366
12/28/2018,3653.131929,3956.136094,3642.632103,3923.918594,5631554348
12/29/2018,3932.491809,3963.758808,3820.408682,3820.408682,4991655917
12/30/2018,3822.384835,3901.909016,3797.219122,3865.952577,4770578575
12/31/2018,3866.838999,3868.742988,3725.867493,3742.700335,4661840806
1/1/2019,3746.713387,3850.913765,3707.231303,3843.519967,4324200990
1/2/2019,3849.216409,3947.981273,3817.409496,3943.409337,5244856836
1/3/2019,3931.048638,3935.685131,3826.222871,3836.741319,4530215219
1/4/2019,3832.039968,3865.934532,3783.853665,3857.717619,4847965467
1/5/2019,3851.973965,3904.903096,3836.900126,3845.19446,5137609824
1/6/2019,3836.519158,4093.297444,3826.513062,4076.632685,5597027440
1/7/2019,4078.585055,4092.613437,4020.893951,4025.248287,5228625637
1/8/2019,4028.472072,4109.021065,3996.955256,4030.847999,5306593305
1/9/2019,4031.552016,4068.403581,4022.662809,4035.296369,5115905225
1/10/2019,4034.411445,4064.066551,3659.174539,3678.924681,6874143796
1/11/2019,3674.015431,3713.881847,3653.069805,3687.365482,5538712865
1/12/2019,3686.973097,3698.978349,3653.810857,3661.30099,4778170883
1/13/2019,3658.868117,3674.759987,3544.927228,3552.953068,4681302466
1/14/2019,3557.311132,3727.836291,3552.285152,3706.05222,5651384490
1/15/2019,3704.216308,3720.153415,3619.949127,3630.675225,5537192302
1/16/2019,3631.509871,3685.77706,3624.673388,3655.006886,5394457145
1/17/2019,3651.870986,3680.136011,3621.960992,3678.563976,5464420383
1/18/2019,3677.990584,3682.520002,3637.080865,3657.839435,5002961727
1/19/2019,3652.377835,3758.533523,3652.377835,3728.568365,5955691380
1/20/2019,3725.446125,3743.387971,3583.019486,3601.013592,5582489560
1/21/2019,3600.372739,3608.840849,3558.537148,3576.032439,5004347059
1/22/2019,3575.08124,3620.746551,3539.721324,3604.577052,5313623556
1/23/2019,3605.557022,3623.067752,3565.314033,3585.123066,5433755649
1/24/2019,3584.500301,3616.087414,3569.092847,3600.865501,5262869046
1/25/2019,3607.390384,3612.927662,3575.597333,3599.765888,5265847539
1/26/2019,3599.715363,3654.933193,3593.345837,3602.460439,5098183235
1/27/2019,3604.687267,3612.671428,3567.245758,3583.965763,5570752966
1/28/2019,3584.283279,3586.750878,3439.233009,3470.450542,6908930483
1/29/2019,3468.870155,3476.065364,3400.819726,3448.117022,5897159493
1/30/2019,3443.897062,3495.174888,3429.387948,3486.181751,5955112627
1/31/2019,3485.40929,3504.804885,3447.915815,3457.792747,5831198271
2/1/2019,3460.547124,3501.954135,3431.591492,3487.945387,5422926707
2/2/2019,3484.62588,3523.287332,3467.574683,3521.060787,5071623601
2/3/2019,3516.139568,3521.38822,3447.924314,3464.013326,5043937584
2/4/2019,3467.211666,3476.223778,3442.58692,3459.154146,5332718886
2/5/2019,3454.950814,3478.148116,3451.936952,3466.357439,5227549545
2/6/2019,3469.091701,3469.091701,3398.565382,3413.767718,5482196038
2/7/2019,3414.929539,3427.94561,3394.218608,3399.471644,5004962683
2/8/2019,3401.376433,3695.613975,3391.023752,3666.780351,7735623101
2/9/2019,3671.585957,3679.94151,3646.559335,3671.203705,6158833645
2/10/2019,3673.201537,3695.036013,3640.979955,3690.188244,6282256903
2/11/2019,3695.613039,3695.613039,3642.287733,3648.430628,6277056434
2/12/2019,3642.751859,3668.586833,3618.556925,3653.528645,6480384532
2/13/2019,3653.603991,3669.746511,3617.246429,3632.070603,6438903823
2/14/2019,3631.170193,3646.256597,3607.6978,3616.88097,6271044418
2/15/2019,3617.368367,3647.795064,3608.206433,3620.810753,6091952231
2/16/2019,3615.270267,3652.841267,3615.270267,3629.787491,5934744052
2/17/2019,3633.35948,3680.537288,3619.18213,3673.836293,7039512503
2/18/2019,3671.369989,3936.665001,3669.982324,3915.714473,9908216640
2/19/2019,3911.661521,4010.879422,3908.152968,3947.094407,9933626655
2/20/2019,3946.684985,4000.486295,3926.246925,3999.820509,8693373948
2/21/2019,4000.256787,4010.009483,3940.108187,3954.118243,7775128102
2/22/2019,3952.406374,4006.538387,3950.816427,4005.526604,7826525254
2/23/2019,3998.916273,4166.286161,3968.726698,4142.52693,8922258316
2/24/2019,4145.457862,4210.641755,3793.709005,3810.427431,10794227451
2/25/2019,3807.002446,3913.707265,3807.002446,3882.696293,9318796067
2/26/2019,3878.697318,3891.578962,3837.986438,3854.357936,7931218996
2/27/2019,3857.479782,3888.802588,3787.058777,3851.04748,8301309684
2/28/2019,3848.262026,3906.058428,3845.821381,3854.785282,8399767798
3/1/2019,3853.757132,3907.795486,3851.69235,3859.583752,7661247975
3/2/2019,3855.318222,3874.607484,3832.127972,3864.415107,7578786076
3/3/2019,3862.266166,3875.483714,3836.905734,3847.175699,7253558152
3/4/2019,3845.091558,3867.381811,3733.749661,3761.557018,9029175788
3/5/2019,3759.832441,3903.916754,3745.183182,3896.375023,10174126415
3/6/2019,3897.081063,3919.510518,3871.460594,3903.942583,9175291529
3/7/2019,3903.3848,3939.373396,3894.112956,3911.484289,9584165519
3/8/2019,3913.225936,3950.432238,3875.228424,3901.131624,10638638944
3/9/2019,3894.552526,3987.237785,3892.390467,3963.313742,10796103518
3/10/2019,3966.174233,3966.174233,3924.381059,3951.599828,9713267607
3/11/2019,3953.740174,3966.384737,3889.239133,3905.22732,10125901903
3/12/2019,3903.758294,3926.889083,3863.5591,3909.156209,9809887079
3/13/2019,3913.047443,3926.597729,3891.904192,3906.717169,9469184841
3/14/2019,3905.576999,3946.504287,3901.296877,3924.369118,10480789570
3/15/2019,3926.663231,3968.542866,3914.015357,3960.911187,9394210605
3/16/2019,3963.90012,4077.036282,3961.657527,4048.725904,9856166973
3/17/2019,4047.719571,4054.122014,4006.411148,4025.22898,8221625400
3/18/2019,4029.968458,4071.556731,4009.117226,4032.507385,9646954186
3/19/2019,4032.692007,4082.216011,4023.812545,4071.1902,9344919956
3/20/2019,4070.794018,4089.461892,4031.11074,4087.476299,10175916388
3/21/2019,4083.953893,4097.359953,4005.151275,4029.326907,10831212662
3/22/2019,4028.514563,4053.906677,4021.542434,4023.968162,9252935969
3/23/2019,4022.713307,4049.882486,4015.964697,4035.826351,9578850549
3/24/2019,4035.163545,4040.699625,4006.192847,4022.168282,9144851065
3/25/2019,4024.11268,4038.840894,3934.031362,3963.070654,10359818883
3/26/2019,3969.228856,3985.080803,3944.753172,3985.080803,10707678815
3/27/2019,3984.244819,4087.06623,3977.810466,4087.06623,10897131934
3/28/2019,4087.584591,4094.902174,4040.266441,4069.10715,9353915899
3/29/2019,4068.299891,4113.500832,4034.097161,4098.374541,10918665557
3/30/2019,4092.136164,4296.80665,4053.909651,4106.660085,9732688060
3/31/2019,4105.456177,4113.023613,4094.100849,4105.404296,9045122443
4/1/2019,4105.362421,4164.953324,4096.901255,4158.18307,10157794171
4/2/2019,4156.919643,4905.954433,4155.316678,4879.877828,21315047816
4/3/2019,4879.958133,5307.003609,4876.621311,4973.021815,22899891582
4/4/2019,4971.307741,5063.159726,4836.793822,4922.798788,18251810240
4/5/2019,4922.806118,5053.509974,4919.491634,5036.6811,16837325387
4/6/2019,5036.793024,5205.821931,4992.222001,5059.817188,16929795194
4/7/2019,5062.793761,5235.186435,5050.412302,5198.89699,16655416140
4/8/2019,5199.835378,5318.836488,5148.211814,5289.77104,17154113634
4/9/2019,5289.917981,5289.917981,5167.419058,5204.958378,14722104361
4/10/2019,5204.105308,5421.651468,5193.382509,5324.551869,15504590933
4/11/2019,5325.081555,5354.225466,5017.29641,5064.487672,16555616019
4/12/2019,5061.200887,5103.274409,4955.8526,5089.538912,13675206312
4/13/2019,5088.849973,5127.122094,5061.58937,5096.586563,10823289598
4/14/2019,5095.758634,5184.016064,5053.568586,5167.722367,10391952498
4/15/2019,5167.321983,5196.606799,5024.069374,5067.108472,12290155061
4/16/2019,5066.577601,5238.945238,5055.194961,5235.559419,11618660197
4/17/2019,5236.13524,5274.275553,5219.205599,5251.938189,12438480677
4/18/2019,5251.480692,5319.986114,5250.506659,5298.385699,13256489918
4/19/2019,5298.154529,5336.680003,5233.335205,5303.812616,13780238655
4/20/2019,5304.16054,5358.490493,5295.877712,5337.886132,13169647522
4/21/2019,5335.878966,5359.92503,5257.339532,5314.531453,13731844223
4/22/2019,5312.494642,5422.687422,5280.276729,5399.36541,14601631648
4/23/2019,5399.365705,5633.802055,5389.408888,5572.362061,15867308108
4/24/2019,5571.508177,5642.044593,5418.263329,5464.866642,17048033399
4/25/2019,5466.524277,5542.238305,5181.339018,5210.515559,15330283408
4/26/2019,5210.30492,5383.634415,5177.368514,5279.348211,16812108040
4/27/2019,5279.471142,5310.750145,5233.635721,5268.291063,13111274675
4/28/2019,5271.746394,5326.232015,5255.683746,5285.139008,12819992056
4/29/2019,5284.858522,5311.274682,5216.487961,5247.352537,13735490672
4/30/2019,5247.725882,5363.257523,5224.189845,5350.726697,13878964574
5/1/2019,5350.914506,5418.004045,5347.646106,5402.697091,13679528236
5/2/2019,5402.422865,5522.262557,5394.217517,5505.283672,14644460907
5/3/2019,5505.55238,5865.882079,5490.201863,5768.289407,18720780006
5/4/2019,5769.202533,5886.893499,5645.469322,5831.167472,17567780766
5/5/2019,5831.068461,5833.862918,5708.035124,5795.708429,14808830723
5/6/2019,5791.693267,5802.957535,5653.687611,5746.807003,15737171804
5/7/2019,5745.599049,5988.178342,5741.395911,5829.501516,18026409033
5/8/2019,5849.48135,5989.981147,5794.715649,5982.457323,15320605300
5/9/2019,5982.31627,6183.039294,5982.31627,6174.528689,16784645411
5/10/2019,6175.822738,6434.617662,6161.519072,6378.848974,19419875368
5/11/2019,6379.666905,7333.003123,6375.698612,7204.771697,28867562329
5/12/2019,7203.507522,7503.871833,6815.770926,6972.371523,27773333680
5/13/2019,6971.178206,8047.413002,6898.282427,7814.91514,28677672181
5/14/2019,7807.884449,8268.712679,7696.391043,7994.416156,32031452227
5/15/2019,7989.374505,8216.423811,7899.106884,8205.167495,28344112920
5/16/2019,8194.500903,8320.824355,7729.608385,7884.909291,33167197581
5/17/2019,7886.925993,7929.145551,7038.124539,7343.895717,30066644905
5/18/2019,7341.664419,7447.271741,7251.504511,7271.207904,21354286562
5/19/2019,7267.963019,8261.941167,7267.963019,8197.689691,25902422040
5/20/2019,8196.923935,8200.967997,7678.781587,7978.309072,23843404340
5/21/2019,7977.96937,8062.16804,7843.339783,7963.327779,25127245056
5/22/2019,7956.292149,7997.612439,7615.987485,7680.066546,24719473175
5/23/2019,7677.268834,7943.79139,7533.196693,7881.846721,24457107820
5/24/2019,7881.695321,8140.719918,7824.448887,7987.371566,25919126991
5/25/2019,7991.885039,8117.925945,7965.976212,8052.543859,22256813107
5/26/2019,8055.205919,8687.520799,7924.670191,8673.216035,26677970091
5/27/2019,8674.072403,8907.174441,8668.70492,8805.778377,27949839564
5/28/2019,8802.7582,8807.01614,8634.721304,8719.961736,24226919267
5/29/2019,8718.591329,8755.852079,8482.728938,8659.487756,23473479966
5/30/2019,8661.760506,9008.314568,8221.273366,8319.472229,29246528551
5/31/2019,8320.286376,8586.659378,8172.550844,8574.501649,25365190957
6/1/2019,8573.839725,8625.600259,8481.578222,8564.016472,22488303544
6/2/2019,8565.473262,8809.303991,8561.235139,8742.9581,20266216022
6/3/2019,8741.747216,8743.500124,8204.185815,8208.99483,22004511436
6/4/2019,8210.985824,8210.985824,7564.488604,7707.770771,24609731549
6/5/2019,7704.34318,7901.848905,7668.6687,7824.231539,21760923463
6/6/2019,7819.633378,7937.340879,7571.470972,7822.023382,19474611077
6/7/2019,7826.901265,8126.153483,7788.373392,8043.951358,19141423231
6/8/2019,8036.774936,8076.891101,7837.610961,7954.127724,16522722810
6/9/2019,7949.674706,7975.974326,7583.219713,7688.077111,16610726547
6/10/2019,7692.284679,8031.909896,7586.730847,8000.329823,18689275117
6/11/2019,8004.243542,8026.394218,7772.80393,7927.714351,17107279932
6/12/2019,7925.434104,8196.648257,7862.35979,8145.857474,19034432883
6/13/2019,8145.54523,8311.56743,8087.061166,8230.923831,18669407147
6/14/2019,8230.898774,8710.636421,8183.392933,8693.832815,19831162906
6/15/2019,8689.746414,8859.127467,8618.395964,8838.375234,18371033226
6/16/2019,8841.440784,9335.866942,8814.556459,8994.488013,23348550311
6/17/2019,8988.923709,9416.40744,8988.923709,9320.352183,15562951919
6/18/2019,9335.466902,9348.374428,9004.901746,9081.762851,15848210536
6/19/2019,9078.727603,9299.621044,9070.395994,9273.521766,15546809946
6/20/2019,9273.060783,9594.420276,9232.484263,9527.16035,17846823784
6/21/2019,9525.074608,10144.55672,9525.074608,10144.55672,20624008643
6/22/2019,10175.92396,11157.34552,10107.0352,10701.69101,29995204861
6/23/2019,10696.69093,11246.14418,10556.09593,10855.37102,20998326502
6/24/2019,10853.74384,11065.89602,10610.42808,11011.10245,19271652365
6/25/2019,11007.20207,11790.91653,11007.20207,11790.91653,24879684533
6/26/2019,11778.58113,13796.48908,11755.59778,13016.23174,45105733173
6/27/2019,13017.12487,13311.1443,10491.8523,11182.80629,39977475223
6/28/2019,11162.16783,12445.17522,10914.49486,12407.332,35087757766
6/29/2019,12400.76369,12400.91022,11508.37843,11959.37098,29923961128
6/30/2019,11931.99073,12178.38336,10799.00858,10817.1556,27256473494
7/1/2019,10796.93062,11206.43986,10089.31437,10583.13452,29378589324
7/2/2019,10588.68369,10912.18862,9737.884544,10801.67792,31015895223
7/3/2019,10818.15582,11968.0777,10818.15582,11961.26934,30796494294
7/4/2019,11972.71858,12006.07536,11166.56886,11215.43755,25920294033
7/5/2019,11203.10249,11395.66136,10874.96492,10978.45995,23838480210
7/6/2019,10982.54391,11620.96515,10982.54391,11208.55085,21092024306
7/7/2019,11217.61593,11541.61987,11148.80481,11450.84676,19369044277
7/8/2019,11446.59716,12345.83315,11393.37431,12285.95822,23482551458
7/9/2019,12284.32646,12779.1321,12233.26203,12573.81294,28167921523
7/10/2019,12571.53716,13129.52893,11710.97841,12156.51263,33627574244
7/11/2019,12139.71384,12144.62279,11158.92281,11358.66175,28595327690
7/12/2019,11354.29962,11905.48701,11179.14484,11815.98669,23534692797
7/13/2019,11813.12732,11841.9572,10908.47932,11392.37934,21042616384
7/14/2019,11381.0209,11451.20377,10234.57641,10256.05828,22486000001
7/15/2019,10257.83854,11052.7668,9992.00725,10895.08939,25384047207
7/16/2019,10896.65333,10996.63328,9448.106748,9477.642042,24151199070
7/17/2019,9471.214001,9963.134428,9163.134644,9693.802724,24569921549
7/18/2019,9698.50274,10736.84301,9376.79846,10666.48285,25187024648
7/19/2019,10653.95644,10716.98067,10229.62892,10530.73263,20727426310
7/20/2019,10525.819,11048.66235,10451.27601,10767.13952,20206615155
7/21/2019,10777.52969,10841.88778,10389.5998,10599.1054,17130580467
7/22/2019,10596.94807,10651.7912,10154.92158,10343.10617,16334414913
7/23/2019,10346.7477,10346.7477,9883.59513,9900.768011,17851916995
7/24/2019,9887.730844,9908.797237,9614.306583,9811.926188,17398734322
7/25/2019,9809.096908,10154.25403,9773.95671,9911.842265,15821952090
7/26/2019,9913.127189,9916.51773,9717.982241,9870.303538,14495714483
7/27/2019,9871.164991,10167.32056,9411.521808,9477.677678,16817809536
7/28/2019,9491.626887,9575.545349,9252.296863,9552.860435,13738687093
7/29/2019,9548.178894,9681.648008,9472.948337,9519.145914,13791445323
7/30/2019,9522.328955,9701.759394,9437.336287,9607.423687,13829811132
7/31/2019,9604.051159,10085.62775,9598.097683,10085.62775,16631520648
8/1/2019,10077.44259,10446.92033,9922.019816,10399.66942,17165337858
8/2/2019,10402.04343,10657.95271,10371.01399,10518.17468,17489094082
8/3/2019,10519.27835,10946.78133,10503.5044,10821.72651,15352685061
8/4/2019,10821.63294,11009.20691,10620.27825,10970.18422,16530894787
8/5/2019,10960.73573,11895.09193,10960.73573,11805.65373,23875988832
8/6/2019,11811.54503,12273.82138,11290.73165,11478.16935,23635107660
8/7/2019,11476.19344,12036.98989,11433.70121,11941.96834,22194988641
8/8/2019,11954.04034,11979.42017,11556.16845,11966.40741,19481591730
8/9/2019,11953.46954,11970.45771,11709.74538,11862.93676,18339989960
8/10/2019,11861.5567,11915.65526,11323.89876,11354.02422,18125355447
8/11/2019,11349.73989,11523.57938,11248.29482,11523.57938,15774371518
8/12/2019,11528.18937,11528.18937,11320.9515,11382.61596,13647198229
8/13/2019,11385.0525,11420.04986,10830.32691,10895.83044,16681503537
8/14/2019,10889.48774,10889.55692,10028.13536,10051.70393,19990838300
8/15/2019,10038.42171,10437.41065,9675.31642,10311.54543,22899115082
8/16/2019,10319.42035,10524.34983,9855.47883,10374.33935,20228207096
8/17/2019,10358.72254,10452.62469,10086.69796,10231.74385,13778035685
8/18/2019,10233.0063,10487.07024,10119.09461,10345.81038,12999813869
8/19/2019,10350.28363,10916.05387,10313.20443,10916.05387,16038264603
8/20/2019,10916.34672,10947.04172,10618.96068,10763.23263,15053082175
8/21/2019,10764.57275,10798.72979,9962.721644,10138.04936,19473084768
8/22/2019,10142.52143,10232.99603,9831.46262,10131.0561,17097508856
8/23/2019,10136.30953,10442.44352,10078.19273,10407.96533,15627023886
8/24/2019,10407.64423,10418.02043,9982.296855,10159.96054,15451030650
8/25/2019,10160.73702,10304.62226,10008.78875,10138.51767,14153856610
8/26/2019,10126.29952,10512.32775,10126.29952,10370.82016,18438654080
8/27/2019,10372.8263,10381.32834,10087.30056,10185.4999,14762609503
8/28/2019,10203.4268,10279.36599,9716.65581,9754.423273,17603790323
8/29/2019,9756.785707,9756.785707,9421.63016,9510.200544,17045878501
8/30/2019,9514.844852,9656.123926,9428.302397,9598.173648,13595263986
8/31/2019,9597.539448,9673.22044,9531.799839,9630.663848,11454806419
9/1/2019,9630.593196,9796.755968,9582.944631,9757.970318,11445355859
9/2/2019,9757.473237,10396.59132,9730.650717,10346.76079,17248102294
9/3/2019,10345.72514,10736.10472,10308.54788,10623.54012,19384917989
9/4/2019,10621.18033,10762.64421,10434.7104,10594.49335,16742664769
9/5/2019,10588.18402,10627.26987,10516.41823,10575.53328,14551239508
9/6/2019,10578.19783,10898.76218,10292.30013,10353.30256,19536574783
9/7/2019,10353.93158,10558.67371,10348.91925,10517.25478,15307366476
9/8/2019,10518.11412,10595.63808,10409.09126,10441.27598,13670567493
9/9/2019,10443.2285,10450.31153,10144.92946,10334.97416,17595943368
9/10/2019,10336.40841,10394.35392,10020.5734,10115.97579,14906809639
9/11/2019,10123.03473,10215.94779,9980.776673,10178.37189,15428063426
9/12/2019,10176.81936,10442.25387,10099.24195,10410.1268,15323563925
9/13/2019,10415.36253,10441.48902,10226.5969,10360.54728,14109864675
9/14/2019,10345.40376,10422.13347,10291.69449,10358.04916,13468713124
9/15/2019,10356.46577,10387.0349,10313.09245,10347.71291,12043433567
9/16/2019,10347.22226,10386.86687,10189.74459,10276.79356,15160167779
9/17/2019,10281.51332,10296.77172,10199.73974,10241.27215,15304603363
9/18/2019,10247.79608,10275.92908,10191.46952,10198.24841,16169268880
9/19/2019,10200.49588,10295.66899,9851.692156,10266.41497,19937691247
9/20/2019,10266.31853,10285.87226,10132.18616,10181.64131,14734189639
9/21/2019,10183.6481,10188.09791,10000.70805,10019.71691,13425266806
9/22/2019,10024.11526,10074.44442,9922.533395,10070.39211,13199651698
9/23/2019,10067.96265,10074.23825,9727.143574,9729.323764,15144925408
9/24/2019,9729.321397,9804.317166,8370.801382,8620.566427,25002886689
9/25/2019,8603.428672,8744.828449,8325.396332,8486.992972,21744728353
9/26/2019,8487.669586,8515.685285,7895.629623,8118.967568,19258205289
9/27/2019,8113.10095,8271.520758,7965.922654,8251.845557,16408941156
9/28/2019,8251.273623,8285.616764,8125.431663,8245.915155,14141152736
9/29/2019,8246.037377,8261.707373,7990.49716,8104.185676,13034629109
9/30/2019,8104.226367,8314.230997,7830.758761,8293.867741,17115474183
10/1/2019,8299.721105,8497.692035,8232.679601,8343.276681,15305343413
10/2/2019,8344.212649,8393.041645,8227.695703,8393.041645,13125712443
10/3/2019,8390.774288,8414.227171,8146.436841,8259.991979,13668823409
10/4/2019,8259.494475,8260.055631,8151.236608,8205.939241,13139456229
10/5/2019,8210.149092,8215.525931,8071.120834,8151.500529,12200497197
10/6/2019,8149.876882,8161.410161,7958.85083,7988.155959,13160830305
10/7/2019,7989.120447,8308.450221,7905.765898,8245.622933,18009742607
10/8/2019,8246.849629,8332.715171,8185.762968,8228.783153,15592264032
10/9/2019,8229.840461,8627.706208,8169.298986,8595.739817,19384942333
10/10/2019,8585.279847,8625.272834,8471.933622,8586.473425,17618660671
10/11/2019,8585.262808,8721.780721,8316.181401,8321.756712,19604381101
10/12/2019,8315.664653,8415.242222,8313.3413,8336.555274,14532641605
10/13/2019,8336.902231,8470.98789,8276.612246,8321.005747,13808286059
10/14/2019,8320.832244,8390.209042,8284.131192,8374.686447,15151387859
10/15/2019,8373.458255,8410.714714,8182.706626,8205.369316,15220412632
10/16/2019,8204.67452,8216.812217,7985.089637,8047.526863,16071646996
10/17/2019,8047.812743,8134.831449,8000.942635,8103.911373,14313052244
10/18/2019,8100.933616,8138.413712,7902.164097,7973.207446,15651592610
10/19/2019,7973.803768,8082.629308,7944.777051,7988.560442,13797825640
10/20/2019,7997.807022,8281.818637,7949.439227,8222.07826,15504249442
10/21/2019,8225.115188,8296.693977,8196.416343,8243.721139,15868748866
10/22/2019,8243.402092,8296.651151,8074.462805,8078.203322,16803377857
10/23/2019,8076.228466,8092.999492,7469.322699,7514.672013,21942878958
10/24/2019,7509.728183,7532.867656,7446.988551,7493.488732,16268708849
10/25/2019,7490.703176,8691.539998,7479.984323,8660.700637,28705065488
10/26/2019,8667.577155,10021.74398,8662.62238,9244.972209,44496255609
10/27/2019,9241.707075,9749.529666,9112.54182,9551.714963,32593129501
10/28/2019,9565.101883,9805.118089,9256.148389,9256.148389,30948255332
10/29/2019,9248.440562,9516.181048,9232.648086,9427.687584,28426779937
10/30/2019,9422.463325,9426.874217,9085.370357,9205.726559,27706531577
10/31/2019,9202.457589,9383.160892,9028.71744,9199.584833,26583653947
11/1/2019,9193.991989,9275.657271,9132.047576,9261.104352,24324691031
11/2/2019,9259.783003,9377.486567,9249.587727,9324.717763,21242676385
11/3/2019,9324.786832,9379.806872,9141.251991,9235.354879,21132220847
11/4/2019,9235.607065,9505.051676,9191.485739,9412.611871,26170255634
11/5/2019,9413.004943,9457.418435,9256.932015,9342.527179,26198609048
11/6/2019,9340.86428,9423.237037,9305.909314,9360.879912,23133895765
11/7/2019,9352.393467,9368.476223,9202.353137,9267.561143,22700383839
11/8/2019,9265.368337,9272.759419,8775.534083,8804.880719,24333037836
11/9/2019,8809.469198,8891.818311,8793.163492,8813.582487,17578630606
11/10/2019,8812.489533,9103.825844,8806.162334,9055.526057,20587919881
11/11/2019,9056.917701,9081.279281,8700.608787,8757.788542,20265510765
11/12/2019,8759.751901,8853.768178,8685.428143,8815.662539,20309769107
11/13/2019,8812.033629,8836.84179,8761.651122,8808.262582,17545755405
11/14/2019,8811.936332,8826.943659,8692.55188,8708.095095,19084739975
11/15/2019,8705.708101,8730.873427,8484.844185,8491.992012,21796856471
11/16/2019,8491.166317,8591.997241,8473.974064,8550.760557,16495389808
11/17/2019,8549.470909,8727.789227,8500.967887,8577.975782,18668638897
11/18/2019,8573.980092,8653.280158,8273.572887,8309.285983,21579470673
11/19/2019,8305.134291,8408.516128,8099.963369,8206.145918,21083613816
11/20/2019,8203.61318,8237.239874,8010.511901,8027.268243,20764300437
11/21/2019,8023.644687,8110.098131,7597.381608,7642.749945,22514243371
11/22/2019,7643.569425,7697.382714,6936.706599,7296.577568,34242315785
11/23/2019,7296.164425,7442.258933,7151.417814,7397.796815,21008924418
11/24/2019,7398.633906,7408.577369,7029.289127,7047.916882,30433517289
11/25/2019,7039.977035,7319.856804,6617.167051,7146.133902,42685231262
11/26/2019,7145.159086,7320.230351,7098.572298,7218.371334,21129505542
11/27/2019,7220.88065,7619.693585,6974.17437,7531.663645,23991412764
11/28/2019,7536.820104,7730.072666,7454.121794,7463.106128,19050116751
11/29/2019,7466.72729,7781.179679,7460.756216,7761.243602,19709695456
11/30/2019,7764.057262,7836.101812,7515.849466,7569.630122,17158194786
12/1/2019,7571.616194,7571.616194,7291.341955,7424.292265,18720708479
12/2/2019,7424.036197,7474.818864,7233.399538,7321.988112,17082040706
12/3/2019,7323.975403,7418.858908,7229.357115,7320.145468,14797485769
12/4/2019,7320.125066,7539.784746,7170.922661,7252.034586,21664240918
12/5/2019,7253.241893,7743.431725,7232.676989,7448.307521,18816085231
12/6/2019,7450.561657,7546.996698,7392.175063,7546.996698,18104466307
12/7/2019,7547.265443,7589.951765,7525.711339,7556.238034,15453520564
12/8/2019,7551.339005,7634.606642,7476.091255,7564.345403,15409908086
12/9/2019,7561.795171,7618.09167,7365.985199,7400.899356,17872021272
12/10/2019,7397.134228,7424.022864,7246.043753,7278.119783,18249031195
12/11/2019,7277.197699,7324.156407,7195.527396,7217.427115,16350490689
12/12/2019,7216.738862,7266.639458,7164.741245,7243.134363,18927080224
12/13/2019,7244.662237,7293.560661,7227.122744,7269.684559,17125736940
12/14/2019,7268.902712,7308.836327,7097.20888,7124.67397,17137029730
12/15/2019,7124.239525,7181.075529,6924.375922,7152.301844,16881129804
12/16/2019,7153.663228,7171.168703,6903.682773,6932.48039,20213265950
12/17/2019,6931.315218,6964.074958,6587.974262,6640.515246,22363804217
12/18/2019,6647.698469,7324.984873,6540.049277,7276.80277,31836522778
12/19/2019,7277.590992,7346.602393,7041.382019,7202.844364,25904604416
12/20/2019,7208.636959,7257.921919,7086.124009,7218.816387,22633815180
12/21/2019,7220.593553,7223.226278,7112.736083,7191.158469,19312552168
12/22/2019,7191.188703,7518.033063,7167.17912,7511.589042,23134537956
12/23/2019,7508.902556,7656.176191,7326.19252,7355.628267,27831788041
12/24/2019,7354.392838,7535.716694,7269.528749,7322.532459,22991622105
12/25/2019,7325.755891,7357.019963,7220.991092,7275.155728,21559505149
12/26/2019,7274.799428,7388.302536,7200.386598,7238.967025,22787010034
12/27/2019,7238.14118,7363.529235,7189.933935,7290.088518,22777360996
12/28/2019,7289.03113,7399.040889,7286.905172,7317.990034,21365673026
12/29/2019,7317.647588,7513.948409,7279.865468,7422.652589,22445257702
12/30/2019,7420.272788,7454.824027,7276.30814,7292.995078,22874131672
12/31/2019,7294.438896,7335.290051,7169.777686,7193.598978,21167946112
1/1/2020,7194.891971,7254.330611,7174.944153,7200.174393,18565664997
1/2/2020,7202.551122,7212.155253,6935.269972,6985.470001,20802083465
1/3/2020,6984.428612,7413.715099,6914.995908,7344.884183,28111481032
1/4/2020,7345.375275,7427.385794,7309.514012,7410.656566,18444271275
1/5/2020,7410.451694,7544.496872,7400.535561,7411.317327,19725074095
1/6/2020,7410.452168,7781.867183,7409.293182,7769.219039,23276261598
1/7/2020,7768.681891,8178.215873,7768.227719,8163.692239,28767291327
1/8/2020,8161.935477,8396.737881,7956.77422,8079.862777,31672559265
1/9/2020,8082.296074,8082.296074,7842.403613,7879.071524,24045990466
